JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
3130,12,1,2023-02-05,ProductPage,Drop-off,NULL,1
3131,65,20,2023-04-04,Checkout,Drop-off,NULL,1
3132,34,2,2023-11-22,Homepage,Click,45,1
3133,71,11,2025-12-18,Homepage,Click,265,1
3134,20,4,2023-12-03,Homepage,Click,91,1
3135,50,15,2023-01-30,Checkout,Purchase,235,1
3136,39,15,2023-12-10,Homepage,View,228,1
3137,39,6,2023-02-14,Homepage,View,67,1
3138,59,6,2024-04-28,ProductPage,View,59,1
3139,71,13,2023-08-27,Checkout,Drop-off,NULL,1
3139,71,13,2023-08-27,Checkout,Drop-off,NULL,2
3140,11,20,2024-01-28,Homepage,View,157,1
3141,2,10,2024-12-27,ProductPage,View,218,1
3142,97,2,2023-02-13,Homepage,Click,234,1
3143,38,20,2025-03-23,ProductPage,Click,180,1
3144,79,11,2024-03-08,Checkout,Purchase,108,1
3145,53,13,2023-05-15,ProductPage,View,50,1
3146,83,20,2023-09-29,Homepage,Click,37,1
3147,14,7,2024-11-11,productpage,Click,125,1
3148,88,12,2025-07-21,Homepage,Click,63,1
3149,70,15,2025-06-21,Checkout,Purchase,258,1
3150,41,1,2025-10-23,Homepage,View,167,1
3151,79,3,2024-06-22,Homepage,Click,257,1
3152,86,12,2025-09-06,Homepage,Click,82,1
3153,43,4,2023-05-03,Homepage,View,176,1
3154,49,13,2024-12-25,ProductPage,View,121,1
3155,66,18,2025-03-12,Homepage,View,121,1
3156,88,8,2023-06-15,ProductPage,View,135,1
3157,74,10,2025-10-16,Checkout,Drop-off,NULL,1
3158,23,10,2025-04-25,Checkout,Drop-off,NULL,1
3159,84,4,2023-11-08,Homepage,View,34,1
3160,71,15,2024-04-27,Homepage,View,56,1
3161,78,11,2025-02-15,ProductPage,View,184,1
3162,92,17,2025-07-04,ProductPage,View,249,1
3163,11,14,2024-12-05,Checkout,Drop-off,NULL,1
3164,95,15,2023-03-14,Homepage,View,247,1
3165,84,14,2025-09-27,Homepage,View,80,1
3166,45,9,2024-07-26,Homepage,Click,266,1
3166,45,9,2024-07-26,Homepage,Click,266,2
3167,62,8,2024-10-06,Homepage,Click,89,1
3168,84,5,2025-08-08,ProductPage,Click,32,1
3169,76,15,2025-04-06,Homepage,Click,237,1
3170,49,3,2023-01-06,Checkout,Purchase,227,1
3171,37,4,2025-04-23,Homepage,View,124,1
3172,48,3,2025-05-21,Checkout,Drop-off,NULL,1
3173,58,5,2024-06-21,Checkout,Drop-off,NULL,1
3174,1,15,2023-05-01,Homepage,View,239,1
3175,91,17,2023-01-30,Homepage,Click,198,1
3176,41,10,2023-10-03,Homepage,View,203,1
3177,100,19,2023-09-06,ProductPage,View,194,1
3178,53,15,2024-05-11,ProductPage,View,16,1
3179,100,12,2024-05-10,Checkout,Drop-off,NULL,1
3180,78,5,2023-09-21,ProductPage,View,106,1
3181,97,10,2023-01-23,Homepage,Click,256,1
3182,48,5,2023-12-02,Homepage,Click,270,1
3183,14,5,2025-08-09,ProductPage,Click,176,1
3184,34,19,2025-08-15,Homepage,Click,260,1
3185,80,8,2023-10-09,ProductPage,Click,291,1
3186,63,4,2025-05-12,Homepage,Click,180,1
3187,48,17,2023-05-03,Homepage,Click,153,1
3188,100,15,2025-05-26,ProductPage,Click,23,1
3189,43,5,2024-05-02,Homepage,View,253,1
3190,46,5,2024-09-24,Checkout,Drop-off,NULL,1
3191,22,16,2025-04-30,Homepage,Click,193,1
3192,57,19,2025-07-28,Homepage,Click,276,1
3193,92,16,2024-04-01,Checkout,Purchase,38,1
3193,92,16,2024-04-01,Checkout,Purchase,38,2
3194,93,20,2024-01-07,ProductPage,View,223,1
3195,86,19,2024-08-05,ProductPage,View,167,1
3196,28,19,2025-09-02,Homepage,View,124,1
3197,82,17,2023-03-09,ProductPage,View,233,1
3198,63,16,2023-07-30,Checkout,Drop-off,NULL,1
3199,99,4,2024-12-09,Homepage,View,39,1
3200,69,11,2024-07-23,Homepage,View,123,1
3201,73,10,2024-07-23,Homepage,View,116,1
3202,5,6,2023-12-08,ProductPage,View,246,1
3203,24,9,2024-07-05,Homepage,View,68,1
3204,64,4,2025-06-30,Homepage,View,54,1
3205,98,7,2023-09-12,ProductPage,View,145,1
3206,95,17,2024-04-03,Homepage,View,198,1
3207,68,9,2025-04-30,ProductPage,View,60,1
3208,9,12,2024-11-18,Homepage,View,29,1
3209,27,17,2024-11-23,Checkout,Drop-off,NULL,1
3210,61,7,2023-01-03,Homepage,View,193,1
3211,70,14,2025-05-11,Checkout,Drop-off,NULL,1
3212,100,1,2025-02-28,ProductPage,View,277,1
3213,23,1,2025-04-13,Homepage,View,250,1
3214,89,1,2023-03-07,Checkout,Drop-off,NULL,1
3215,74,14,2025-10-16,ProductPage,View,21,1
3216,41,17,2024-11-29,ProductPage,View,274,1
3217,92,2,2024-02-03,Homepage,View,223,1
3218,97,10,2024-12-10,Homepage,Click,171,1
3219,12,9,2024-08-15,Homepage,View,169,1
3220,73,12,2025-03-02,Homepage,Click,69,1
3221,96,4,2025-06-12,Homepage,Click,59,1
3222,24,13,2023-04-25,ProductPage,Click,116,1
3223,57,1,2023-01-20,ProductPage,Drop-off,NULL,1
3224,65,13,2025-05-12,Homepage,View,188,1
3225,80,13,2023-08-06,productpage,View,138,1
3226,79,15,2023-04-27,Checkout,Drop-off,NULL,1
3227,70,9,2023-11-10,productpage,View,144,1
3228,63,4,2023-09-15,Checkout,Drop-off,NULL,1
3229,21,8,2024-11-26,Homepage,Click,197,1
3230,24,8,2025-03-27,Checkout,Purchase,26,1
3231,48,2,2024-11-09,Homepage,Click,202,1
3232,84,9,2023-10-28,Homepage,View,125,1
3232,84,9,2023-10-28,Homepage,View,125,2
3233,69,20,2023-12-19,Homepage,View,277,1
3234,15,2,2023-06-21,ProductPage,View,13,1
3235,28,5,2023-11-21,Homepage,View,186,1
3236,59,4,2025-02-12,ProductPage,View,157,1
3237,92,12,2023-01-27,ProductPage,View,17,1
3238,89,18,2024-12-25,Checkout,Drop-off,NULL,1
3239,91,4,2025-01-20,Homepage,Click,255,1
3240,25,15,2023-08-02,Checkout,Purchase,109,1
3241,69,20,2023-03-11,Homepage,View,296,1
3242,22,8,2023-03-22,ProductPage,View,26,1
3243,81,6,2024-10-16,ProductPage,View,88,1
3244,28,10,2025-04-12,ProductPage,View,240,1
3245,20,3,2024-07-25,Checkout,Drop-off,NULL,1
3246,58,17,2025-03-11,Homepage,Click,79,1
3247,27,18,2023-12-14,Checkout,Purchase,222,1
3248,60,1,2024-05-01,Homepage,View,154,1
3249,85,10,2024-06-02,ProductPage,View,233,1
3250,6,20,2024-12-17,Homepage,View,75,1
3251,11,8,2025-11-27,ProductPage,View,52,1
3252,85,16,2024-04-18,Checkout,Drop-off,NULL,1
3253,90,2,2023-03-30,Homepage,Click,11,1
3254,95,12,2024-07-06,Checkout,Purchase,144,1
3255,47,10,2023-02-06,Homepage,Click,17,1
3256,8,8,2024-05-08,Homepage,View,55,1
3256,8,8,2024-05-08,Homepage,View,55,2
3257,22,14,2025-08-08,Checkout,Drop-off,NULL,1
3258,90,12,2024-02-11,Homepage,View,10,1
3259,49,12,2024-09-17,ProductPage,View,249,1
3260,17,12,2023-08-27,ProductPage,View,198,1
3261,89,7,2024-02-19,Checkout,Drop-off,NULL,1
3262,80,17,2023-03-02,Homepage,Click,295,1
3263,98,12,2024-04-20,ProductPage,Click,69,1
3264,74,4,2023-10-24,Checkout,Purchase,79,1
3265,11,5,2025-05-02,Homepage,View,160,1
3266,56,18,2025-09-01,productpage,View,105,1
3266,56,18,2025-09-01,ProductPage,View,105,2
3267,5,15,2024-09-15,ProductPage,View,35,1
3268,99,18,2023-03-17,Checkout,Drop-off,NULL,1
3269,48,8,2025-03-18,Homepage,View,254,1
3270,4,2,2024-07-02,ProductPage,View,217,1
3271,61,19,2023-05-15,Homepage,Click,263,1
3272,32,19,2023-05-28,Checkout,Purchase,120,1
3273,21,14,2024-03-31,Homepage,View,259,1
3274,90,20,2023-07-08,ProductPage,View,106,1
3275,78,13,2023-11-21,Homepage,View,22,1
3276,42,1,2023-12-27,Homepage,View,133,1
3277,34,18,2024-06-17,Homepage,View,196,1
3278,97,14,2024-10-25,ProductPage,View,64,1
3279,14,15,2023-10-31,Homepage,Click,43,1
3280,94,17,2025-01-29,Checkout,Purchase,271,1
3281,64,9,2024-11-30,ProductPage,View,71,1
3282,43,16,2025-01-01,ProductPage,View,183,1
3283,68,18,2024-05-04,ProductPage,View,56,1
3284,36,19,2023-05-09,ProductPage,View,64,1
3285,25,3,2025-12-02,Homepage,View,244,1
3286,57,2,2023-11-06,ProductPage,View,174,1
3287,96,9,2024-01-14,Homepage,Click,277,1
3288,74,7,2024-07-07,ProductPage,Click,201,1
3289,50,9,2023-01-06,ProductPage,Click,203,1
3290,99,3,2024-06-14,Checkout,Purchase,78,1
3291,14,15,2023-11-21,Checkout,Drop-off,NULL,1
3292,42,17,2023-04-18,Homepage,Click,141,1
3293,31,4,2024-06-20,ProductPage,Click,167,1
3294,34,10,2025-04-25,Checkout,Purchase,27,1
3295,59,4,2025-08-31,ProductPage,View,29,1
3296,82,14,2023-11-16,Checkout,Drop-off,NULL,1
3297,96,11,2023-08-26,ProductPage,View,278,1
3298,79,5,2023-07-04,ProductPage,View,118,1
3299,85,2,2025-01-29,Homepage,View,169,1
3300,57,13,2023-06-17,Homepage,View,78,1
3301,41,9,2025-08-07,Homepage,View,151,1
3302,69,4,2023-11-30,Checkout,Drop-off,NULL,1
3303,78,12,2023-03-21,Homepage,Click,113,1
3304,67,19,2025-11-26,Homepage,Click,24,1
3305,98,14,2025-05-20,ProductPage,Click,13,1
3306,99,19,2023-11-14,ProductPage,Click,109,1
3307,29,13,2024-07-17,Homepage,View,77,1
3308,25,3,2024-02-04,ProductPage,View,171,1
3309,85,2,2023-05-27,Homepage,View,31,1
3310,74,12,2023-08-31,Homepage,Click,60,1
3311,75,8,2024-06-19,Homepage,View,134,1
3312,1,2,2023-03-03,ProductPage,View,40,1
3313,46,14,2025-04-16,Homepage,View,174,1
3314,9,9,2024-01-28,Homepage,View,172,1
3315,21,4,2023-10-08,Homepage,Click,73,1
3316,17,1,2025-06-05,ProductPage,Click,20,1
3317,20,20,2023-12-20,Checkout,Drop-off,NULL,1
3318,78,9,2024-07-13,Homepage,View,217,1
3319,48,15,2025-09-19,ProductPage,View,180,1
3320,31,5,2023-09-30,Checkout,Drop-off,NULL,1
3321,17,19,2024-04-21,Homepage,View,89,1
3322,41,3,2025-04-28,Checkout,Drop-off,NULL,1
3323,56,19,2023-04-04,Homepage,View,86,1
3324,3,6,2025-03-06,Homepage,View,212,1
3325,40,13,2025-06-21,ProductPage,View,80,1
3326,36,11,2025-04-23,ProductPage,View,282,1
3327,78,12,2023-03-30,ProductPage,View,283,1
3328,29,3,2024-12-20,ProductPage,View,84,1
3329,21,16,2023-03-04,Homepage,View,255,1
3330,16,5,2023-03-13,Checkout,Drop-off,NULL,1
3331,7,4,2023-07-08,Homepage,View,30,1
3332,93,16,2023-02-01,ProductPage,View,158,1
3333,18,10,2024-08-02,ProductPage,View,227,1
3334,56,3,2025-08-11,Homepage,View,57,1
3335,75,12,2024-05-03,Homepage,Click,107,1
3336,85,9,2025-09-04,ProductPage,Click,251,1
3337,38,3,2025-11-04,ProductPage,Click,147,1
3338,87,12,2023-07-24,Checkout,Purchase,242,1
3339,36,5,2025-02-15,ProductPage,View,100,1
3340,32,7,2025-05-18,ProductPage,View,122,1
3341,84,1,2025-04-15,Checkout,Drop-off,NULL,1
3342,23,16,2024-01-18,Homepage,Click,93,1
3343,95,14,2023-01-20,Homepage,View,189,1
3344,1,5,2023-07-20,Checkout,Drop-off,NULL,1
3345,70,5,2025-05-25,Checkout,Drop-off,NULL,1
3346,57,11,2023-08-17,Homepage,Click,140,1
3347,58,4,2025-12-29,Homepage,View,199,1
3348,80,19,2024-11-02,Homepage,View,290,1
3349,26,20,2024-05-31,Checkout,Drop-off,NULL,1
3350,23,3,2024-01-29,Homepage,Click,18,1
3351,60,7,2023-04-14,Homepage,Click,104,1
3352,55,6,2025-02-19,Checkout,Purchase,257,1
3353,77,5,2024-07-18,Homepage,View,283,1
3354,100,13,2025-10-22,Homepage,View,101,1
3355,58,10,2023-12-22,ProductPage,View,258,1
3356,49,19,2023-07-09,ProductPage,View,273,1
3357,36,18,2025-05-29,ProductPage,View,126,1
3358,71,15,2025-09-11,ProductPage,View,282,1
3359,12,8,2024-01-23,Checkout,Drop-off,NULL,1
3360,71,8,2024-03-05,Checkout,Drop-off,NULL,1
3361,83,10,2025-12-09,ProductPage,View,271,1
3362,41,7,2024-01-31,Homepage,Click,88,1
3363,7,13,2024-06-24,Homepage,Click,156,1
3364,24,12,2023-11-07,Checkout,Purchase,210,1
3365,10,10,2023-02-11,Checkout,Drop-off,NULL,1
3366,77,3,2025-03-11,Homepage,View,147,1
3367,100,12,2023-10-19,Homepage,View,131,1
3368,49,18,2024-09-17,ProductPage,View,70,1
3369,54,12,2024-01-06,ProductPage,View,31,1
3369,54,12,2024-01-06,ProductPage,View,31,2
3370,48,7,2023-03-23,Checkout,Drop-off,NULL,1
3371,87,2,2024-03-13,Homepage,Click,70,1
3372,83,4,2024-09-18,Homepage,View,67,1
3373,79,17,2025-04-05,Checkout,Drop-off,NULL,1
3373,79,17,2025-04-05,Checkout,Drop-off,NULL,2
3374,86,13,2024-07-17,Checkout,Drop-off,NULL,1
3375,54,10,2025-05-27,ProductPage,View,249,1
3376,57,11,2024-09-06,Checkout,Drop-off,NULL,1
3377,95,16,2025-01-08,Homepage,Click,197,1
3378,91,20,2024-08-02,Homepage,Click,232,1
3379,56,15,2025-07-27,Homepage,View,26,1
3380,97,18,2025-01-01,ProductPage,View,68,1
3381,66,2,2024-12-23,Homepage,View,137,1
3382,28,8,2025-09-24,Homepage,View,197,1
3383,4,19,2023-06-14,Checkout,Drop-off,NULL,1
3384,18,9,2025-01-01,ProductPage,View,299,1
3385,71,6,2024-05-06,Homepage,View,286,1
3386,19,16,2024-05-14,ProductPage,View,228,1
3387,6,11,2025-07-06,Checkout,Drop-off,NULL,1
3388,1,1,2024-06-28,Homepage,Click,18,1
3389,66,12,2024-10-10,Homepage,View,14,1
3390,73,8,2025-09-29,ProductPage,View,295,1
3391,80,15,2024-11-22,Checkout,Drop-off,NULL,1
3392,33,14,2025-06-07,Homepage,View,123,1
3393,16,3,2023-04-28,ProductPage,View,216,1
3394,70,8,2025-07-24,ProductPage,View,161,1
3395,44,17,2025-06-30,Homepage,Click,245,1
3396,81,9,2023-01-02,ProductPage,Click,93,1
3397,49,17,2024-05-23,Checkout,Purchase,67,1
3398,86,7,2024-05-26,Homepage,View,60,1
3399,70,3,2023-07-03,Checkout,Drop-off,NULL,1
3400,18,9,2025-07-31,Checkout,Drop-off,NULL,1
3401,10,16,2023-02-27,Homepage,Click,33,1
3401,10,16,2023-02-27,Homepage,Click,33,2
3402,5,20,2025-12-30,Homepage,View,248,1
3403,6,4,2023-07-25,ProductPage,View,46,1
3404,81,3,2024-09-29,Checkout,Drop-off,NULL,1
3405,88,19,2023-12-06,Homepage,View,205,1
3406,86,6,2024-09-27,ProductPage,View,296,1
3407,96,1,2023-07-11,ProductPage,View,116,1
3408,67,12,2025-06-10,Homepage,Click,279,1
3409,23,13,2025-07-15,Homepage,Click,65,1
3410,20,5,2023-02-04,ProductPage,Click,198,1
3411,36,4,2023-06-20,ProductPage,Click,109,1
3412,72,2,2023-05-24,Homepage,Click,226,1
3413,51,5,2024-08-27,Homepage,View,296,1
3414,58,15,2024-08-03,ProductPage,View,71,1
3415,57,1,2025-03-26,Homepage,Click,214,1
3416,48,6,2024-08-24,Homepage,Click,215,1
3417,34,20,2023-04-03,ProductPage,Click,59,1
3418,79,8,2024-04-16,ProductPage,Click,111,1
3419,25,3,2023-01-01,Homepage,Click,260,1
3420,25,4,2024-10-21,Homepage,View,102,1
3421,76,11,2023-05-12,Checkout,Drop-off,NULL,1
3422,43,5,2025-07-01,ProductPage,View,232,1
3423,48,2,2023-09-28,Homepage,View,149,1
3424,48,14,2025-05-03,Homepage,View,123,1
3425,41,13,2024-07-18,ProductPage,View,37,1
3426,32,1,2023-05-20,Homepage,Click,35,1
3427,24,18,2023-07-29,ProductPage,Click,283,1
3428,30,16,2024-11-07,Homepage,View,63,1
3429,76,7,2025-12-21,Checkout,Drop-off,NULL,1
3430,24,19,2025-04-13,Checkout,Drop-off,NULL,1
3431,39,16,2023-12-24,Homepage,Click,217,1
3432,16,17,2023-02-03,Homepage,Click,122,1
3433,41,8,2023-10-02,Homepage,Click,212,1
3434,96,14,2025-02-19,Checkout,Purchase,104,1
3435,84,12,2025-06-04,Checkout,Drop-off,NULL,1
3436,24,4,2024-03-12,Checkout,Drop-off,NULL,1
3437,43,9,2024-07-16,Homepage,View,210,1
3438,47,19,2024-06-28,ProductPage,View,105,1
3439,30,11,2023-04-18,Checkout,Drop-off,NULL,1
3440,73,7,2023-01-22,Homepage,View,34,1
3441,18,4,2024-12-17,productpage,View,108,1
3442,47,11,2025-11-30,ProductPage,View,244,1
3443,62,5,2025-11-08,Homepage,Click,46,1
3444,8,18,2025-08-24,Homepage,Click,77,1
3445,88,18,2025-12-22,Homepage,View,38,1
3446,77,7,2024-09-11,Checkout,Drop-off,NULL,1
3447,96,1,2024-09-22,Homepage,Click,96,1
3448,58,2,2023-06-06,Checkout,Purchase,247,1
3449,77,9,2023-11-18,Checkout,Drop-off,NULL,1
3450,85,17,2025-12-08,Checkout,Drop-off,NULL,1
3451,56,1,2024-05-03,ProductPage,View,65,1
3452,34,8,2023-07-23,Homepage,View,208,1
3453,60,6,2023-02-25,ProductPage,View,10,1
3454,83,13,2023-08-08,Checkout,Drop-off,NULL,1
3455,88,15,2023-05-14,Homepage,Click,288,1
3456,56,12,2023-03-02,Homepage,Click,289,1
3457,30,10,2023-07-03,Homepage,Click,87,1
3458,51,12,2023-12-23,Homepage,View,141,1
3459,37,9,2023-03-25,Checkout,Drop-off,NULL,1
3460,57,9,2023-11-06,Homepage,Click,76,1
3461,40,17,2025-01-19,Checkout,Purchase,286,1
3462,24,20,2025-03-15,Homepage,Click,39,1
3463,56,11,2024-05-26,Homepage,View,99,1
3464,100,15,2024-03-18,ProductPage,View,43,1
3465,86,15,2023-05-16,ProductPage,View,189,1
3466,69,10,2025-04-23,Homepage,Click,295,1
3467,11,1,2024-02-07,ProductPage,Click,30,1
3468,27,11,2025-06-27,Homepage,Click,298,1
3469,94,17,2024-08-22,Homepage,View,57,1
3470,55,7,2025-03-25,ProductPage,View,181,1
3471,43,4,2024-05-25,Homepage,View,24,1
3472,52,2,2024-07-09,ProductPage,View,145,1
3473,63,15,2023-12-05,ProductPage,View,131,1
3474,43,9,2023-08-19,ProductPage,View,208,1
3475,99,7,2023-06-26,Homepage,View,144,1
3476,27,14,2024-10-10,Homepage,View,260,1
3477,100,6,2024-01-12,Homepage,Click,216,1
3478,93,10,2023-01-07,Homepage,Click,168,1
3479,95,17,2023-09-13,ProductPage,Click,283,1
3480,40,6,2023-03-06,Checkout,Purchase,181,1
3481,49,1,2025-06-17,Homepage,Click,42,1
3482,66,3,2023-09-15,ProductPage,Drop-off,NULL,1
3483,78,11,2024-06-23,ProductPage,View,127,1
3484,95,7,2023-04-26,Checkout,Drop-off,NULL,1
3485,66,1,2024-02-14,ProductPage,View,113,1
3486,67,2,2025-01-07,productpage,View,108,1
3487,35,16,2023-04-28,Checkout,Drop-off,NULL,1
3488,31,2,2023-09-29,Homepage,Click,135,1
3489,71,11,2023-10-08,Homepage,View,26,1
3490,80,6,2025-10-04,Checkout,Drop-off,NULL,1
3491,90,10,2024-11-21,Checkout,Drop-off,NULL,1
3492,41,7,2023-02-22,Checkout,Drop-off,NULL,1
3493,27,15,2025-09-19,Checkout,Drop-off,NULL,1
3494,44,14,2025-07-10,Homepage,Click,214,1
3495,69,11,2024-02-21,Homepage,Click,67,1
3496,65,15,2023-04-14,ProductPage,Click,186,1
3497,91,18,2025-03-12,ProductPage,Click,128,1
3498,58,11,2024-09-27,Homepage,Click,219,1
3499,14,16,2023-06-24,ProductPage,Click,141,1
3500,26,5,2023-02-13,Homepage,View,280,1
3501,87,6,2025-08-16,ProductPage,View,95,1
3502,28,7,2023-10-14,ProductPage,View,70,1
3503,88,12,2023-03-06,Checkout,Drop-off,NULL,1
3504,70,19,2024-08-23,Homepage,View,115,1
3505,25,3,2025-01-21,Homepage,Click,160,1
3506,35,1,2023-06-16,ProductPage,Click,209,1
3507,100,12,2025-01-22,ProductPage,Click,45,1
3508,93,20,2025-03-15,ProductPage,Click,23,1
3509,84,11,2025-04-15,Checkout,Purchase,71,1
3510,87,19,2023-04-27,Homepage,Click,134,1
3511,71,13,2024-03-16,Homepage,Click,99,1
3512,18,1,2025-01-23,Homepage,Click,119,1
3513,24,1,2025-03-12,ProductPage,Click,264,1
3514,85,9,2024-03-04,ProductPage,Click,282,1
3515,5,8,2023-02-22,Homepage,View,280,1
3516,86,11,2025-11-12,ProductPage,View,225,1
3517,34,7,2024-01-14,Checkout,Drop-off,NULL,1
3518,96,18,2025-04-30,ProductPage,View,125,1
3519,98,17,2024-04-18,Homepage,View,47,1
3520,53,3,2025-01-10,ProductPage,View,156,1
3521,97,13,2025-02-10,ProductPage,View,95,1
3522,72,20,2025-06-14,Homepage,Click,138,1
3523,58,19,2025-05-04,Homepage,View,249,1
3524,100,2,2024-05-06,homepage,Click,82,1
3525,87,12,2025-09-15,Checkout,Purchase,90,1
3526,52,1,2025-12-10,Homepage,View,201,1
3527,14,17,2023-07-07,Checkout,Drop-off,NULL,1
3528,60,13,2023-02-21,Homepage,View,290,1
3529,6,16,2025-10-18,ProductPage,View,141,1
3530,89,12,2023-08-22,Homepage,View,179,1
3531,70,5,2025-08-04,Checkout,Drop-off,NULL,1
3531,70,5,2025-08-04,checkout,Drop-off,NULL,2
3532,25,12,2025-05-29,ProductPage,View,81,1
3533,63,17,2024-03-12,Homepage,Click,279,1
3534,45,7,2025-11-28,Checkout,Purchase,136,1
3535,75,16,2023-11-24,Homepage,Click,150,1
3536,16,6,2025-01-18,Checkout,Purchase,260,1
3537,37,14,2024-09-02,Homepage,Click,224,1
3538,40,18,2024-08-18,Checkout,Purchase,217,1
3539,52,2,2025-10-25,ProductPage,View,273,1
3540,37,7,2024-09-13,Homepage,View,210,1
3541,83,1,2024-06-28,Homepage,Click,267,1
3542,47,14,2024-06-15,ProductPage,Click,239,1
3543,75,6,2024-05-30,Checkout,Drop-off,NULL,1
3544,93,15,2025-06-20,Homepage,Click,18,1
3545,78,6,2024-07-10,ProductPage,Click,29,1
3546,69,11,2024-10-11,ProductPage,Click,197,1
3547,97,17,2025-08-20,ProductPage,Click,255,1
3548,3,6,2024-09-29,Checkout,Purchase,295,1
3549,22,6,2023-09-22,productpage,View,172,1
3550,40,20,2023-06-11,homepage,Click,255,1
3551,58,13,2024-03-31,Homepage,View,84,1
3552,22,19,2025-04-04,Checkout,Drop-off,NULL,1
3553,34,20,2025-01-15,Checkout,Drop-off,NULL,1
3554,94,1,2023-01-17,Checkout,Drop-off,NULL,1
3555,92,20,2025-11-26,Homepage,Click,263,1
3556,7,9,2025-09-06,Checkout,Purchase,23,1
3557,36,15,2025-01-13,Checkout,Drop-off,NULL,1
3558,74,16,2024-08-30,ProductPage,View,298,1
3559,84,5,2025-02-01,ProductPage,View,21,1
3559,84,5,2025-02-01,ProductPage,View,21,2
3560,77,13,2025-11-19,ProductPage,View,278,1
3561,96,1,2025-02-05,Homepage,View,206,1
3562,43,14,2025-08-20,Homepage,View,43,1
3563,65,16,2024-10-01,ProductPage,View,265,1
3564,78,19,2024-03-26,Checkout,Drop-off,NULL,1
3565,67,14,2023-08-15,Homepage,Click,129,1
3566,50,3,2024-03-14,ProductPage,Click,82,1
3567,20,9,2024-06-29,ProductPage,Click,204,1
3568,84,7,2024-06-14,Homepage,View,288,1
3569,52,19,2024-10-02,ProductPage,View,286,1
3570,26,12,2024-04-21,Homepage,View,48,1
3571,11,13,2024-11-02,Homepage,View,248,1
3572,6,12,2024-08-11,Homepage,Click,288,1
3573,94,9,2024-05-09,ProductPage,Click,88,1
3574,9,1,2023-07-05,ProductPage,Click,245,1
3575,68,20,2023-08-29,Checkout,Purchase,277,1
3576,97,3,2024-10-30,ProductPage,View,178,1
3576,97,3,2024-10-30,ProductPage,View,178,2
3577,65,18,2023-04-19,Checkout,Drop-off,NULL,1
3578,86,18,2024-02-15,Homepage,View,208,1
3579,26,15,2025-10-24,Checkout,Drop-off,NULL,1
3580,30,16,2023-06-18,Checkout,Drop-off,NULL,1
3581,87,11,2024-11-12,Checkout,Drop-off,NULL,1
3582,63,14,2024-10-31,Checkout,Drop-off,NULL,1
3583,59,2,2025-05-14,Checkout,Drop-off,NULL,1
3584,44,2,2023-12-27,ProductPage,View,261,1
3585,47,8,2023-02-03,Homepage,Click,84,1
3586,17,9,2024-09-28,Homepage,View,210,1
3587,47,13,2023-08-26,ProductPage,View,133,1
3588,10,6,2025-06-17,ProductPage,View,199,1
3589,77,8,2025-02-23,ProductPage,View,172,1
3590,65,17,2024-06-19,ProductPage,View,110,1
3591,30,4,2025-10-13,Homepage,Click,20,1
3592,52,19,2025-12-11,Checkout,Purchase,242,1
3593,11,2,2025-07-09,Homepage,View,73,1
3594,79,4,2024-08-26,ProductPage,View,21,1
3595,52,8,2024-07-03,Checkout,Drop-off,NULL,1
3596,8,1,2024-03-05,Homepage,View,195,1
3597,14,5,2025-11-10,Homepage,View,83,1
3598,56,19,2024-12-24,ProductPage,View,11,1
3599,52,5,2024-08-12,Homepage,Click,243,1
3600,97,19,2023-11-10,Checkout,Purchase,151,1
3601,78,9,2023-11-14,Checkout,Drop-off,NULL,1
3602,81,10,2024-01-05,Checkout,Drop-off,NULL,1
3603,35,20,2023-03-21,ProductPage,View,266,1
3604,4,2,2025-06-25,Homepage,View,127,1
3605,64,6,2024-09-04,Homepage,Click,85,1
3606,89,11,2023-06-14,Homepage,View,293,1
3607,83,20,2023-11-20,Homepage,View,213,1
3608,50,3,2025-08-09,checkout,Drop-off,NULL,1
3609,14,5,2023-03-05,Checkout,Drop-off,NULL,1
3609,14,5,2023-03-05,Checkout,Drop-off,NULL,2
3610,37,2,2023-07-18,ProductPage,View,94,1
3611,33,11,2023-06-20,ProductPage,View,42,1
3612,89,15,2025-05-06,Homepage,View,257,1
3613,66,18,2025-12-06,Homepage,Click,41,1
3614,50,3,2025-11-07,Homepage,View,164,1
3615,69,2,2025-11-20,ProductPage,View,166,1
3616,17,16,2023-12-12,Homepage,View,102,1
3617,10,10,2023-02-05,Homepage,View,237,1
3618,67,14,2023-01-03,ProductPage,View,246,1
3619,95,16,2024-03-25,ProductPage,View,193,1
3620,92,18,2025-08-17,Homepage,View,235,1
3621,92,6,2025-12-24,ProductPage,View,163,1
3622,85,17,2023-10-22,ProductPage,View,21,1
3623,29,6,2024-09-21,ProductPage,View,89,1
3624,63,20,2024-12-15,ProductPage,View,77,1
3625,66,11,2024-06-29,Checkout,Drop-off,NULL,1
3626,22,14,2024-05-21,ProductPage,View,10,1
3627,32,5,2025-11-14,Homepage,Click,36,1
3628,37,19,2023-07-04,Homepage,View,117,1
3629,86,10,2024-03-01,Checkout,Drop-off,NULL,1
3630,80,20,2024-12-27,ProductPage,View,71,1
3631,58,6,2025-02-12,ProductPage,View,24,1
3632,50,12,2024-10-17,ProductPage,View,219,1
3633,25,6,2023-09-25,Checkout,Drop-off,NULL,1
3634,31,6,2023-09-06,ProductPage,View,231,1
3635,48,20,2024-06-22,Homepage,Click,230,1
3636,49,18,2025-05-10,Homepage,View,188,1
